angle,release_x_offset,release_y_offset,relative_angle,success_rate,ideal_x,ideal_y,avg_final_x,avg_final_y,difference_from_ideal_px,avg_short_contacts,max_short_contacts,failures_floor,failures_multi_short,failures_unstable,failures_angle,failures_no_contact,failures_invalid_pos,x_offset_std,y_offset_std,angle_offset_std,difference_from_ideal_mm
20,-200,-100,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,8.078,9.436,0.552,
20,-200,-80,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,8.368,13.424,0.670,
20,-200,-60,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,10.813,10.481,0.549,
20,-200,-40,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,9.275,11.216,0.539,
20,-200,-20,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,11.665,12.408,0.499,
20,-200,0,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,10.040,10.717,0.570,
20,-200,20,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,10.452,9.361,0.552,
20,-200,40,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,13.549,8.931,0.587,
20,-200,60,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,11.791,12.085,0.666,
20,-200,80,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,13.102,13.462,0.366,
20,-200,100,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,11.242,9.603,0.596,
20,-200,120,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,12.535,11.728,0.674,
20,-200,140,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,11.246,12.411,0.618,
20,-200,160,0,0.000,1879.319,1506.472,,,,0.000,0,10,0,0,0,0,0,12.092,9.209,0.706,
20,-200,180,0,0.000,1879.319,1506.472,,,,0.000,0,9,0,0,0,0,1,10.480,12.480,0.571,
20,-200,200,0,0.000,1879.319,1506.472,,,,0.000,0,7,0,0,0,0,3,12.437,6.236,0.538,
20,-200,220,0,0.000,1879.319,1506.472,,,,0.000,0,6,0,0,0,0,4,7.531,9.306,0.483,
20,-200,240,0,0.000,1879.319,1506.472,,,,0.000,0,3,0,0,0,0,7,11.775,9.248,0.529,
20,-200,260,0,0.000,1879.319,1506.472,,,,0.000,0,1,0,0,0,0,9,10.293,10.846,0.484,
20,-200,280,0,0.000,1879.319,1506.472,,,,0.000,0,1,0,0,0,0,9,9.206,10.788,0.531,
