angle,release_x_offset,release_y_offset,relative_angle,success_rate,ideal_x,ideal_y,avg_final_x,avg_final_y,difference_from_ideal_px,avg_short_contacts,max_short_contacts,failures_floor,failures_multi_short,failures_unstable,failures_angle,failures_no_contact,failures_invalid_pos,x_offset_std,y_offset_std,angle_offset_std,difference_from_ideal_mm
10,-200,-100,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.262,8.023,0.452,
10,-200,-95,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,6.760,9.619,0.631,
10,-200,-90,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,13.479,11.502,0.666,
10,-200,-85,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,7.992,11.262,0.446,
10,-200,-80,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.245,13.068,0.491,
10,-200,-75,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,6.957,6.943,0.666,
10,-200,-70,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,15.594,11.912,0.667,
10,-200,-65,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.622,10.363,0.476,
10,-200,-60,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.455,10.887,0.595,
10,-200,-55,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,8.050,14.737,0.397,
10,-200,-50,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,7.474,11.166,0.462,
10,-200,-45,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,7.156,10.061,0.665,
10,-200,-40,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.523,11.723,0.538,
10,-200,-35,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.946,9.160,0.627,
10,-200,-30,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.352,10.634,0.647,
10,-200,-25,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.380,12.165,0.616,
10,-200,-20,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.229,9.147,0.466,
10,-200,-15,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,14.121,12.951,0.511,
10,-200,-10,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.424,13.905,0.633,
10,-200,-5,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.715,12.485,0.575,
10,-200,0,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,13.181,8.423,0.524,
10,-200,5,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.734,8.826,0.586,
10,-200,10,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,7.052,10.947,0.658,
10,-200,15,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.522,9.431,0.624,
10,-200,20,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,8.219,9.406,0.653,
10,-200,25,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.073,13.948,0.362,
