angle,release_x_offset,release_y_offset,relative_angle,success_rate,ideal_x,ideal_y,avg_final_x,avg_final_y,difference_from_ideal_px,avg_short_contacts,max_short_contacts,failures_floor,failures_multi_short,failures_unstable,failures_angle,failures_no_contact,failures_invalid_pos,x_offset_std,y_offset_std,angle_offset_std,difference_from_ideal_mm
20,-60,20,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.149,1.149,2.832,
20,-60,21,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.228,1.153,2.851,
20,-60,22,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.083,1.141,2.781,
20,-60,23,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.107,1.092,2.864,
20,-60,24,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.210,1.179,2.827,
20,-60,25,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.159,1.184,2.973,
20,-60,26,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.126,1.212,2.970,
20,-60,27,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.166,1.116,2.733,
20,-60,28,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.104,1.141,2.861,
20,-60,29,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.136,1.143,2.791,
20,-60,30,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.184,1.141,2.953,
20,-60,31,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.136,1.171,2.965,
20,-60,32,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.156,1.103,2.918,
20,-60,33,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.146,1.084,2.764,
20,-60,34,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.211,1.061,2.781,
20,-60,35,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.160,1.185,2.950,
20,-60,36,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.138,1.195,2.821,
20,-60,37,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.128,1.078,2.832,
20,-60,38,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.169,1.079,2.729,
20,-60,39,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.185,1.228,2.899,
20,-60,40,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.193,1.195,2.730,
20,-60,41,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.163,1.176,2.818,
20,-60,42,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.180,1.073,2.967,
20,-60,43,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.124,1.073,2.814,
20,-60,44,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.112,1.173,2.852,
20,-60,45,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.071,1.176,2.960,
20,-60,46,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.012,1.207,2.702,
20,-60,47,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.189,1.193,2.922,
20,-60,48,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.086,1.155,3.022,
20,-60,49,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.107,1.119,2.632,
20,-60,50,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.174,1.150,2.893,
20,-60,51,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.135,1.193,2.732,
20,-60,52,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.038,1.172,2.981,
20,-60,53,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.083,1.158,2.851,
20,-60,54,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.163,1.209,2.791,
20,-60,55,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.219,1.211,3.066,
20,-60,56,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.190,1.210,2.998,
20,-60,57,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.044,1.174,2.867,
20,-60,58,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.115,1.160,2.895,
20,-60,59,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.163,1.012,2.863,
20,-60,60,0,0.000,395.032,343.217,,,,0.000,0,100,0,0,0,0,0,1.043,1.143,2.733,
