angle,release_x_offset,release_y_offset,relative_angle,success_rate,ideal_x,ideal_y,avg_final_x,avg_final_y,difference_from_ideal_px,avg_short_contacts,max_short_contacts,failures_floor,failures_multi_short,failures_unstable,failures_angle,failures_no_contact,failures_invalid_pos,x_offset_std,y_offset_std,angle_offset_std,difference_from_ideal_mm
10,-200,-100,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,9.048,9.009,0.549,
10,-200,-80,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,8.597,10.742,0.494,
10,-200,-60,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,9.853,9.287,0.569,
10,-200,-40,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.924,9.525,0.542,
10,-200,-20,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.827,9.682,0.601,
10,-200,0,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.914,13.824,0.378,
10,-200,20,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.904,10.498,0.476,
10,-200,40,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.355,10.931,0.529,
10,-200,60,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.311,12.457,0.596,
10,-200,80,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,8.473,8.949,0.523,
10,-200,100,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.411,12.293,0.705,
10,-200,120,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.021,10.840,0.643,
10,-200,140,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,9.593,11.183,0.477,
10,-200,160,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,13.399,10.131,0.351,
10,-200,180,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.634,9.432,0.653,
10,-200,200,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.851,12.615,0.710,
10,-200,220,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,13.165,14.107,0.490,
10,-200,240,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,7.911,8.958,0.520,
10,-200,260,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.932,16.922,0.425,
10,-200,280,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.266,12.649,0.687,
10,-200,300,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.675,11.891,0.491,
10,-200,320,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.614,12.394,0.492,
