angle,release_x_offset,release_y_offset,relative_angle,success_rate,ideal_x,ideal_y,avg_final_x,avg_final_y,difference_from_ideal_px,avg_short_contacts,max_short_contacts,failures_floor,failures_multi_short,failures_unstable,failures_angle,failures_no_contact,failures_invalid_pos,x_offset_std,y_offset_std,angle_offset_std,difference_from_ideal_mm
10,-200,-100,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.397,11.976,0.551,
10,-200,-95,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.178,11.027,0.457,
10,-200,-90,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.210,13.140,0.610,
10,-200,-85,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.007,13.465,0.428,
10,-200,-80,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,9.488,11.142,0.416,
10,-200,-75,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,9.338,11.258,0.518,
10,-200,-70,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.557,13.215,0.461,
10,-200,-65,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,9.856,9.285,0.485,
10,-200,-60,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.294,9.115,0.608,
10,-200,-55,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.463,10.217,0.483,
10,-200,-50,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,9.318,7.404,0.501,
10,-200,-45,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,13.720,12.045,0.546,
10,-200,-40,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.317,9.689,0.507,
10,-200,-35,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,9.405,13.377,0.564,
10,-200,-30,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.190,5.432,0.613,
10,-200,-25,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.226,13.915,0.477,
10,-200,-20,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.868,10.166,0.424,
10,-200,-15,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,13.628,13.036,0.445,
10,-200,-10,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.147,12.532,0.498,
10,-200,-5,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,12.191,13.443,0.442,
10,-200,0,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.016,6.902,0.554,
10,-200,5,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,10.543,6.345,0.616,
10,-200,10,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,11.803,10.780,0.617,
10,-200,15,0,0.000,1966.852,1493.013,,,,0.000,0,10,0,0,0,0,0,13.069,11.114,0.587,
